site_name,site_id,latitude,longitude,entity_id,entity_name,sample_id,depth_sample,interp_age,d13C_measurement
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363193,812.5,13384.2753,-4.035
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363194,813.5,13396.9306,-3.462
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363195,814.5,13409.7447,-5.903
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363196,815.5,13422.699,-4.86
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363197,816.5,13435.7753,-6.556
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363198,817.5,13448.9552,-6.175
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363199,818.5,13462.2204,-6.458
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363200,819.5,13475.5527,-6.29
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363201,820.5,13488.9336,-6.355
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363202,822.5,13515.768,-2.284
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363203,823.5,13529.1849,-5.231
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363204,824.5,13542.5771,-4.549
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363205,825.5,13555.9263,-5.278
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363206,826.5,13569.2142,-5.889
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363207,827.5,13582.4181,-5.399
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363208,828.5,13595.5124,-5.27
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363209,829.5,13608.5218,-5.881
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363210,830.5,13621.477,-6.416
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363211,831.5,13634.409,-7.222
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363212,832.5,13647.3486,-7.21
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363213,833.5,13660.3268,-4.347
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363214,834.5,13673.3743,-4.232
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363215,835.5,13686.5222,-4.829
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363216,836.5,13699.8012,-5.926
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363217,837.5,13713.2423,-6.223
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363218,838.5,13726.8764,-6.458
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363219,839.5,13740.7343,-5.273
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363220,840.5,13754.8469,-6.366
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363221,841.5,13769.2451,-5.062
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363222,842.5,13783.9598,-4.454
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363223,843.5,13799.0293,-3.145
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363224,844.5,13814.5161,-4.157
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363225,845.5,13830.4252,-4.053
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363226,846.5,13846.7528,-3.513
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363227,850.5,13916.1719,-5.624
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363228,853.5,13972.4427,-5.264
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363229,857.5,14052.8824,-5.46
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363230,860.5,14117.1369,-5.603
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363231,863.5,14184.6405,-6.05
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363232,866.5,14255.2898,-5.688
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363233,870.5,14354.203,-6.641
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363234,873.5,14431.7895,-6.083
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363235,876.5,14512.1766,-6.342
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363236,877,14525.8394,-5.975
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363237,878,14553.388,-5.503
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363238,879,14581.2305,-4.49
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363239,880,14609.3631,-7.725
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363240,881,14637.7819,-7.539
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363241,882,14666.4832,-6.155
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363242,883,14695.4631,-6.105
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363243,884,14724.7177,-5.8
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363244,885,14754.2433,-6.235
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363245,886,14784.036,-6.657
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363246,887,14814.0919,-5.932
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363247,888,14844.4073,-6.127
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363248,889,14874.9782,-5.448
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363249,890,14905.8009,-4.818
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363250,891,14936.8716,-4.613
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363251,892,14968.1863,-4.797
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363252,893,14999.7413,-4.956
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363253,894,15031.5327,-5.292
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363254,895,15063.5568,-5.204
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363255,896,15095.8096,-4.107
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363256,896.5,15112.0205,-5.2
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363257,897.5,15144.6093,-4.818
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363258,898.5,15177.4172,-4.613
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363259,899.5,15210.4405,-4.797
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363260,900.5,15243.6753,-4.956
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363261,901.5,15277.1177,-5.292
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363262,902.5,15310.764,-5.204
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363263,903.5,15344.6104,-4.107
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363265,904.5,17283.0565,-3.04
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363266,905.5,17340.1071,-3.621
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363267,906.5,17397.2969,-0.943
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363268,907.5,17454.6149,-0.903
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363269,908.5,17512.0497,-1.401
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363270,909.5,17569.5903,0.678
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363271,910.5,17627.2256,-2.13
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363272,911.5,17684.9442,0.07
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363273,912.5,17742.7352,-1.512
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363274,913.5,17800.5873,-2.117
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363275,914.5,17858.4893,-3.518
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363276,915.5,17916.4301,-5.194
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363277,916.5,17974.3986,-4.97
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363278,917.5,18032.3835,-3.732
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363279,918.5,18090.3738,-2.767
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363280,919.5,18148.3582,-4.818
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363281,920.5,18206.3255,-4.307
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363282,921.5,18264.2648,-0.671
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363283,922.5,18322.1646,-1
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363284,923.5,18380.014,-1.616
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363285,924.5,18437.8017,-2.71
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363286,925.5,18495.5167,-1.881
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363287,927.5,18610.6834,-2.545
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363288,928.5,18668.1129,-2.894
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363289,929.5,18725.4249,-4.818
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363290,930.5,18782.6083,-4.234
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363291,931.5,18839.6519,-4.788
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363292,932.5,18896.5445,-4.416
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363293,934.5,19009.8324,-4.646
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363294,935.5,19066.2052,-4.904
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363295,936.5,19122.3824,-3.003
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363296,937.5,19178.3529,-3.487
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363297,938.5,19234.1055,-3.951
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363298,939.5,19289.629,-3.656
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363299,940.5,19344.9123,-4.768
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363300,941.5,19399.9441,-4.78
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363301,942.5,19454.7134,-1.814
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363302,943.5,19509.209,-0.56
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363303,944.5,19563.5607,-3.079
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363304,945.5,19618.5932,-3.283
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363305,946.5,19674.4095,-2.843
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363306,947.5,19730.9706,-1.398
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363307,948.5,19788.2373,-2.746
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363308,949.5,19846.1704,-2.526
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363309,950.5,19904.7309,-1.75
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363310,951.5,19963.8795,-1.713
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390900,576.5,10007.2,-6.246144916
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390901,578.5,10022.8,-6.602257702
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390902,581.5,10046.6,-5.787034156
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390903,584,10066.9,-6.178681527
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390904,586.1,10084.1,-6.028871462
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390905,588.15,10101.3,-6.231568401
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390906,590.5,10121.3,-6.30099858
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390907,592.7,10140.3,-5.425851007
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390908,595,10161.6,-5.675708861
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390909,597,10182.5,-6.276762526
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390910,599,10205.4,-6.241074553
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390911,601,10230.1,-6.41970985
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390912,603.5,10263.1,-6.013813762
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390913,605.5,10290.9,-6.434439751
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390914,608,10327,-6.535624322
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390915,610.15,10359,-5.305828544
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390916,612.5,10394.7,-6.789569143
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390917,615,10432.8,-5.974826782
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390918,617.5,10470.9,-6.068165216
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390919,619.5,10500.9,-5.736769669
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390920,624,10565.9,-6.050812928
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390921,626.7,10602.4,-6.640742472
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390922,628,10619,-6.211921524
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390923,631,10659.4,-6.86275849
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390924,634,10704.3,-6.587681187
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390925,636.5,10744.1,-5.962719267
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390926,639.5,10793.5,-5.859144858
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390927,641,10818.4,-6.170893528
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390928,643.75,10863.9,-5.729637267
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390929,646,10900.3,-5.67740599
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390930,648.5,10938.9,-6.26978351
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390931,651,10974.8,-6.508670631
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390932,653,11001.1,-6.13848354
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390933,655.2,11028.4,-6.390614958
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390934,657.5,11056.6,-6.456746128
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390935,659.2,11077.5,-5.726687081
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390936,661,11099.6,-4.592175503
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390937,663,11124.7,-4.684683929
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390938,665,11150.3,-5.719803316
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390939,667.1,11178.1,-4.856282073
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390940,670,11218.5,-5.338798879
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390941,671.75,11244.2,-5.781694132
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390942,673,11263.4,-6.36360313
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390943,675.8,11308.8,-5.925778239
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390944,678,11347.3,-5.385457584
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390945,680,11401.3,-5.687044505
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390946,682.3,11491,-5.33650429
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390947,684.6,11583.1,-5.727823864
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390948,687,11671.4,-5.754026708
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390949,689.2,11763.1,-6.369329089
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390950,691.9,11883.4,-5.113504878
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390951,697,12105.1,-4.456746517
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390952,699.3,12195.3,-4.58199273
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390953,701.5,12291.1,-4.66221923
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390954,703.75,12391.4,-3.961117777
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390955,706.35,12496.3,-3.510762323
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390956,708.65,12566.7,-2.829963344
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390957,710.75,12613.3,-3.316894915
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390958,712.75,12656.5,-4.681443059
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390959,715.65,12716,-4.092496909
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390960,718.2,12763.6,-4.884795594
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390961,720.65,12803.5,-3.481128108
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390962,722.75,12832.1,-3.784200634
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390963,725,12855.9,-4.579470529
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390964,727.5,12876.8,-5.761121997
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390965,729.75,12894,-5.118961175
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390966,732.25,12911.6,-5.439058191
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390967,734.45,12926.1,-5.985104805
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390968,736,12935.9,-5.708235124
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390969,738.45,12951.1,-6.077306457
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390970,740.7,12965,-6.091687536
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390971,742.75,12977.9,-5.70939293
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390972,744.3,12987.9,-5.822685015
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390973,747.85,13012.4,-6.004270497
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390974,749.9,13027.9,-5.133188868
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390975,751.95,13044.7,-4.972080271
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390976,754.5,13067.8,-5.84591665
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390977,757.05,13095.2,-4.598942994
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390978,759.15,13129.6,-4.887766804
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390979,761.3,13175,-4.987312382
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390980,763.7,13233.3,-5.249452162
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390981,765.75,13286.1,-5.313463156
La Garma,286,43.4306,-3.6658,650,GAR-01_drill,390982,768.05,13344.5,-5.916330223
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391394,576,10002.9,-5.895088171
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391395,576.5,10006.7,-5.814165854
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391396,577,10010.6,-5.493243538
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391397,577.5,10014.4,-5.792321222
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391398,578,10018.3,-6.491398906
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391399,578.5,10022.2,-6.90047659
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391400,579,10026.1,-6.369554274
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391401,579.5,10030.1,-6.298631958
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391402,580,10034,-6.957709642
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391403,580.5,10037.9,-6.996787326
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391404,581,10041.9,-7.24586501
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391405,581.5,10045.9,-7.044942694
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391406,582,10049.9,-6.174020378
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391407,582.5,10053.9,-5.973098062
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391408,583,10057.9,-6.482175745
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391409,583.5,10062,-6.491253429
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391410,584,10066,-6.500331113
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391411,584.5,10070.1,-6.439408797
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391412,585,10074.2,-6.508486481
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391413,585.5,10078.3,-5.607564165
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391414,586,10082.4,-5.176641849
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391415,586.5,10086.5,-5.155719533
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391416,587,10090.7,-5.904797217
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391417,587.5,10094.9,-6.153874901
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391418,588,10099,-6.272952585
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391419,588.5,10103.2,-6.022030269
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391420,589,10107.5,-6.131107952
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391421,589.5,10111.7,-6.660185636
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391422,590,10115.9,-6.51926332
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391423,590.5,10120.2,-6.458341004
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391424,591,10124.5,-6.427418688
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391425,591.5,10128.8,-6.606496372
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391426,592,10133.1,-6.735574056
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391427,592.5,10137.4,-6.33465174
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391428,593,10141.8,-5.723729424
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391429,596.73,10178.5,-6.652520962
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391430,597.23,10184,-6.430703367
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391431,597.73,10189.6,-6.968885771
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391432,598.23,10195.4,-6.507068176
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391433,598.73,10201.2,-6.395250581
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391434,599.23,10207.2,-6.243432985
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391435,599.73,10213.3,-6.13161539
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391436,600.23,10219.5,-6.329797794
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391437,600.73,10225.8,-6.217980199
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391438,601.23,10232.3,-6.616162603
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391439,601.73,10238.8,-6.274345008
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391440,602.23,10245.4,-6.682527412
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391441,602.73,10252.1,-6.330709817
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391442,603.23,10258.9,-5.328892221
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391443,603.73,10265.7,-5.577074626
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391444,604.23,10272.7,-5.96525703
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391445,604.73,10279.7,-6.043439435
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391446,605.23,10286.8,-6.17162184
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391447,605.73,10293.9,-6.199804244
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391448,606.23,10301.1,-5.957986649
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391449,606.73,10308.4,-5.546169053
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391450,607.23,10315.7,-4.664351458
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391451,607.73,10323.1,-5.072533862
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391452,608.23,10330.6,-5.760716267
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391453,608.73,10338,-6.098898671
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391454,609.23,10345.5,-5.797081076
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391455,609.73,10353.1,-5.80526348
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391456,610.23,10360.7,-5.953445885
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391457,610.73,10368.3,-5.411628289
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391458,611.23,10375.9,-5.759810694
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391459,611.73,10383.6,-6.467993099
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391460,612.23,10391.3,-6.626175503
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391461,612.73,10399,-5.754357908
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391462,613.23,10406.7,-6.082540312
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391463,613.73,10414.4,-5.920722717
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391464,614.23,10422.1,-5.508905121
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391465,614.73,10429.9,-5.827087526
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391466,615.23,10437.6,-5.94526993
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391467,615.73,10445.3,-6.283452335
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391468,616.23,10453,-6.301634739
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391469,616.73,10460.6,-5.729817144
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391470,617.23,10468.3,-5.627999549
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391471,617.73,10475.9,-5.036181953
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391472,618.23,10483.6,-6.334364358
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391473,618.73,10491.1,-5.132546762
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391474,619.23,10498.7,-5.690729167
La Garma,286,43.4306,-3.6658,652,GAR-01_laser_d13C,391475,619.73,10506.2,-5.868911571
